scan	precursor.mass	retention.time	motif	probability	overlap	motifdb_url	motifdb_annotation
902	253.1649	124.926	urine_mass2motif_159.m2m	0.21142895576167045	0.4734012474536685	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
9112	253.18	299.073	gnps_motif_17.m2m	0.18976729336918763	0.3458731533827182	b'http://ms2lda.org/motifdb/motif/151009'	b'C4H8 loss indicative for saturated C4-alkyl substructure (often tert-butyl group or loss from 8 8-Trimethyl-2-oxo-9 10-dihydro-2H 8H-pyrano[2 3-f]chromen-5-yl substructure)'
10852	253.2164	347.319	gnps_motif_40.m2m	0.21446347473329952	0.8819069330029631	b'http://ms2lda.org/motifdb/motif/151066'	b'CO loss - indicative for presence of ketone/aldehyde/lactone group (C=O)'
657	254.102	104.878	gnps_motif_38.m2m	0.12252484637699061	0.9666023733483893	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
5232	255.1229	217.37	gnps_motif_49.m2m	0.29315934714552594	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
12503	255.123	385.825	mb_motif_40.m2m	0.10457248624963567	0.7094584556429133	b'http://ms2lda.org/motifdb/motif/151164'	b'Loss indicative of [deoxyhexose-H2O]'
8130	255.1592	274.036	urine_mass2motif_282.m2m	0.1044396444021166	0.3272309866434767	b'http://ms2lda.org/motifdb/motif/150984'	b'Quinidine related substructure?'
3647	256.1543	188.319	gnps_motif_13.m2m	0.1157375257457589	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
4511	256.1698	204.497	gnps_motif_6.m2m	0.3533347327281062	0.4993910910753658	b'http://ms2lda.org/motifdb/motif/151040'	b'Diphenyl substructure [ClassyFire; Relevant terms - Substituents: Diphenylmethane - Taxa: Diphenylmethanes]'
1966	257.1379	154.79	mb_motif_40.m2m	0.206167408648552	0.7096679527565473	b'http://ms2lda.org/motifdb/motif/151164'	b'Loss indicative of [deoxyhexose-H2O]'
4790	257.1742	207.802	gnps_motif_6.m2m	0.28418150087355115	0.4568834641658819	b'http://ms2lda.org/motifdb/motif/151040'	b'Diphenyl substructure [ClassyFire; Relevant terms - Substituents: Diphenylmethane - Taxa: Diphenylmethanes]'
7354	257.1749	256.677	gnps_motif_56.m2m	0.19987498023124867	0.7143525542476389	b'http://ms2lda.org/motifdb/motif/151048'	b'Double water loss i.e. 2*H20 \xe2\x80\x93 Generic feature for metabolites containing several free OH groups attached to a aliphatic chain like sugars.'
5919	258.1012	230.399	urine_mass2motif_159.m2m	0.14836448318893097	0.47032834097173903	b'http://ms2lda.org/motifdb/motif/150945'	b'C6H10O3 metabolite with C3H7O fragment - check - interesting!'
9084	258.2428	299.034	urine_mass2motif_229.m2m	0.33544230231943983	0.6424420195143019	b'http://ms2lda.org/motifdb/motif/150931'	b'Trimethylamine related'
9388	258.2794	308.584	urine_mass2motif_229.m2m	0.17176615597337805	0.5595472328007807	b'http://ms2lda.org/motifdb/motif/150931'	b'Trimethylamine related'
6801	260.1679	246.864	gnps_motif_13.m2m	0.15716580934593766	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
364	261.042	50.569	gnps_motif_3.m2m	0.12719754979331346	0.947442761783034	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
396	261.1444	54.758	gnps_motif_3.m2m	0.22076483919765266	0.947442761783034	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
474	261.1444	61.095	gnps_motif_3.m2m	0.2279178245398628	0.947442761783034	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
273	261.1448	42.195	gnps_motif_3.m2m	0.12299431578123933	0.947442761783034	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
201	261.1449	34.192	gnps_motif_3.m2m	0.147178590315995	0.947442761783034	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
498	262.1179	70.045	gnps_motif_13.m2m	0.13363886703204156	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
672	262.1182	107.728	gnps_motif_33.m2m	0.10198561514469193	0.3083229738764953	b'http://ms2lda.org/motifdb/motif/151002'	b'tetrahydroisoquinoline substructure'
1215	263.1393	136.046	gnps_motif_4.m2m	0.1870562647964544	0.7249097283462345	b'http://ms2lda.org/motifdb/motif/151030'	b'Fragment and loss of [proline-H2O] - indicative for conjugated proline or arginine/ornithine \xe2\x80\x93 EF fits'
1215	263.1393	136.046	gnps_motif_59.m2m	0.1349231818688108	0.6792886832476871	b'http://ms2lda.org/motifdb/motif/151055'	b'Fragments indicative for [phenylalanine-CHOOH] based substructure'
13782	263.2371	416.518	gnps_motif_43.m2m	0.11564839162100118	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
7317	265.0836	257.355	gnps_motif_6.m2m	0.21472878182438923	0.42933697107477736	b'http://ms2lda.org/motifdb/motif/151040'	b'Diphenyl substructure [ClassyFire; Relevant terms - Substituents: Diphenylmethane - Taxa: Diphenylmethanes]'
8666	265.1435	284.944	gnps_motif_49.m2m	0.13838751183722212	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
9303	265.1436	305.127	mb_motif_150.m2m	0.20561923113700548	0.380488214735679	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
576	265.1548	88.308	gnps_motif_59.m2m	0.2821565534319974	0.6792886832476871	b'http://ms2lda.org/motifdb/motif/151055'	b'Fragments indicative for [phenylalanine-CHOOH] based substructure'
749	265.1551	117.363	gnps_motif_14.m2m	0.3086867190786178	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
379	267.0977	52.602	gnps_motif_43.m2m	0.1612012701889946	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
5611	267.1227	224.012	mb_motif_150.m2m	0.17005926786932632	0.380488214735679	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
5611	267.1227	224.012	gnps_motif_43.m2m	0.11907104559541618	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
2976	267.1227	176.062	gnps_motif_49.m2m	0.12138086398181702	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
9691	267.1238	315.639	gnps_motif_48.m2m	0.2736904890176051	0.9845594509523959	b'http://ms2lda.org/motifdb/motif/151051'	b'Fragment ion indicative for conjugation of a phosphate group (H4O4P)'
9651	267.1724	315.935	gnps_motif_48.m2m	0.15589361767674723	0.9845594509523959	b'http://ms2lda.org/motifdb/motif/151051'	b'Fragment ion indicative for conjugation of a phosphate group (H4O4P)'
9652	267.6178	315.305	gnps_motif_48.m2m	0.19504441934541777	0.9845594509523959	b'http://ms2lda.org/motifdb/motif/151051'	b'Fragment ion indicative for conjugation of a phosphate group (H4O4P)'
6118	269.1384	232.353	gnps_motif_49.m2m	0.3525849886817943	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
7939	269.1386	270.022	gnps_motif_49.m2m	0.33942049104168504	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
9685	269.2104	316.91	urine_mass2motif_115.m2m	0.15660502471592733	0.8743283107672561	b'http://ms2lda.org/motifdb/motif/150872'	b'CHOOH loss - indicative for free carboxylic acid group'
170	270.1448	32.796	gnps_motif_47.m2m	0.16393568342348214	0.4094989401355484	b'http://ms2lda.org/motifdb/motif/151077'	b'Fragments indicative for histidine (C6H10N3O2) substructure (MzCloud)'
7529	270.1489	260.933	gnps_motif_6.m2m	0.3672879800620278	0.42933697107477736	b'http://ms2lda.org/motifdb/motif/151040'	b'Diphenyl substructure [ClassyFire; Relevant terms - Substituents: Diphenylmethane - Taxa: Diphenylmethanes]'
5605	271.0965	223.982	gnps_motif_71.m2m	0.10875906985552176	0.31118485732133055	b'http://ms2lda.org/motifdb/motif/151062'	b'4-Methyl-6-oxo-6H-benzo[c]chromen-3-yl substructure'
4089	271.1542	198.85	gnps_motif_170.m2m	0.16953718965148712	0.5866956815738656	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
5677	271.2057	226.025	gnps_motif_43.m2m	0.1634970858110301	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
107	272.1607	29.845	gnps_motif_3.m2m	0.10549590351691787	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
107	272.1607	29.845	gnps_motif_7.m2m	0.1347141744510605	0.9529110692879593	b'http://ms2lda.org/motifdb/motif/151013'	b'Small nitrogen containing fragment ion \xe2\x80\x93 often proline or ornithine derived \xe2\x80\x93 most abundant fragment in beer data'
3271	272.1612	181.56	mb_motif_195.m2m	0.22895909404411424	0.35699113249423037	b'http://ms2lda.org/motifdb/motif/151161'	b'Loss indicative for presence of amide functional group'
4973	272.1647	212.818	gnps_motif_6.m2m	0.31273255381984993	0.44657882249163916	b'http://ms2lda.org/motifdb/motif/151040'	b'Diphenyl substructure [ClassyFire; Relevant terms - Substituents: Diphenylmethane - Taxa: Diphenylmethanes]'
10443	273.1849	339.13	gnps_motif_43.m2m	0.20332832608512189	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
6238	273.2212	235.781	gnps_motif_43.m2m	0.17529048800555563	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
5533	274.0923	222.798	urine_mass2motif_90.m2m	0.24207873705920926	0.33292204220939203	b'http://ms2lda.org/motifdb/motif/150989'	b'N-acetylneuramic acid and hydroxybenzoyl related'
4886	274.0924	213.217	urine_mass2motif_90.m2m	0.42991344185937186	0.33183513449274843	b'http://ms2lda.org/motifdb/motif/150989'	b'N-acetylneuramic acid and hydroxybenzoyl related'
1773	277.1188	150.394	gnps_motif_59.m2m	0.13062225399479085	0.6792886832476871	b'http://ms2lda.org/motifdb/motif/151055'	b'Fragments indicative for [phenylalanine-CHOOH] based substructure'
3872	278.1748	193.289	gnps_motif_38.m2m	0.2983664425989483	0.9666023733483893	b'http://ms2lda.org/motifdb/motif/151045'	b'Loss of CH2O2 - indicative for underivatized carboxilic acid group'
6651	278.2479	246.789	gnps_motif_13.m2m	0.14751612841336287	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
2660	279.085	169.255	gnps_motif_43.m2m	0.17062724075560745	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
91	279.1013	29.189	urine_mass2motif_37.m2m	0.12125782172349465	0.3158432652410584	b'http://ms2lda.org/motifdb/motif/150983'	b'C5H7NO3 loss (likely Pyroglutamic acid)'
1316	279.121	139.698	gnps_motif_59.m2m	0.117905659122607	0.6792886832476871	b'http://ms2lda.org/motifdb/motif/151055'	b'Fragments indicative for [phenylalanine-CHOOH] based substructure'
240	279.1341	34.853	gnps_motif_4.m2m	0.17212084338245479	0.7249097283462345	b'http://ms2lda.org/motifdb/motif/151030'	b'Fragment and loss of [proline-H2O] - indicative for conjugated proline or arginine/ornithine \xe2\x80\x93 EF fits'
1265	279.1374	137.517	gnps_motif_59.m2m	0.2821565534319974	0.6792886832476871	b'http://ms2lda.org/motifdb/motif/151055'	b'Fragments indicative for [phenylalanine-CHOOH] based substructure'
1535	279.1712	146.791	gnps_motif_3.m2m	0.3359318456155176	0.9251936734707631	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
1848	279.1713	152.627	gnps_motif_59.m2m	0.12392373290973734	0.6792886832476871	b'http://ms2lda.org/motifdb/motif/151055'	b'Fragments indicative for [phenylalanine-CHOOH] based substructure'
8796	279.1954	289.519	gnps_motif_43.m2m	0.3274741852783996	0.8212876792340615	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
464	281.1134	62.255	gnps_motif_59.m2m	0.16619636539238694	0.6792886832476871	b'http://ms2lda.org/motifdb/motif/151055'	b'Fragments indicative for [phenylalanine-CHOOH] based substructure'
8560	281.1385	283.768	mb_motif_40.m2m	0.17591297342932183	0.7100304374989053	b'http://ms2lda.org/motifdb/motif/151164'	b'Loss indicative of [deoxyhexose-H2O]'
12226	281.2478	379.234	gnps_motif_40.m2m	0.20571081873698197	0.8819069330029631	b'http://ms2lda.org/motifdb/motif/151066'	b'CO loss - indicative for presence of ketone/aldehyde/lactone group (C=O)'
22	282.1196	27.11	mb_motif_40.m2m	0.29441963360537504	0.7094584556429133	b'http://ms2lda.org/motifdb/motif/151164'	b'Loss indicative of [deoxyhexose-H2O]'
22	282.1196	27.11	gnps_motif_42.m2m	0.18873446491347942	0.5833453465506929	b'http://ms2lda.org/motifdb/motif/151011'	b'Fragments indicative adenine (C5H6N5) substructure \xe2\x80\x93 most prevalent in Beer3'
12266	282.9108	381.166	urine_mass2motif_18.m2m	0.10087543095141571	0.8200052464917699	b'http://ms2lda.org/motifdb/motif/150885'	b'C2H3N loss - could be specific for a type of ring?'
2094	283.008	156.645	gnps_motif_13.m2m	0.1657343299217244	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
14335	283.1076	437.014	mb_motif_150.m2m	0.14041116928776115	0.380488214735679	b'http://ms2lda.org/motifdb/motif/151186'	b'Loss of acetyl group (C2H2O) - indicative for presence of N/O acetylation'
9301	283.1544	304.744	gnps_motif_49.m2m	0.38375737716740094	0.9626147740673437	b'http://ms2lda.org/motifdb/motif/151019'	b'Loss possibly indicative of carboxylic acid group with 1-carbon attached.'
2091	285.0059	156.63	gnps_motif_13.m2m	0.15015609005363553	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
10294	285.2218	333.369	gnps_motif_43.m2m	0.12465096408145772	0.8212876792340614	b'http://ms2lda.org/motifdb/motif/151021'	b'Water loss - indicative of a free hydroxyl group \xe2\x80\x93 (in beer often seen in sugary structures)'
229	286.1394	37.175	gnps_motif_14.m2m	0.12687396797663297	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
10352	286.274	336.932	urine_mass2motif_229.m2m	0.43682558967861224	0.6424420195143019	b'http://ms2lda.org/motifdb/motif/150931'	b'Trimethylamine related'
9928	287.1642	319.429	gnps_motif_170.m2m	0.21330657103248463	0.5838576091402392	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
2391	288.1808	162.572	mb_motif_14.m2m	0.11279244266903028	0.9429471108035999	b'http://ms2lda.org/motifdb/motif/151163'	b'Combination of small losses (i.e. NH3 and CH2O2)'
4168	288.1809	196.027	gnps_motif_170.m2m	0.1584220102433142	0.5855099700082564	b'http://ms2lda.org/motifdb/motif/151054'	b'methoxy-methylaminophenyl substructure'
456	289.0492	59.794	gnps_motif_40.m2m	0.3753751379740547	0.8819069330029631	b'http://ms2lda.org/motifdb/motif/151066'	b'CO loss - indicative for presence of ketone/aldehyde/lactone group (C=O)'
268	289.1294	39.67	urine_mass2motif_220.m2m	0.15952113611410515	0.7881103870613207	b'http://ms2lda.org/motifdb/motif/150878'	b'C2H5NO loss - possibly acetamide (N-acetyl group) - related Mass2Motif'
938	289.1401	126.353	gnps_motif_3.m2m	0.4934972695626646	0.947442761783034	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
151	289.1871	31.419	gnps_motif_3.m2m	0.13837838688987358	0.947442761783034	b'http://ms2lda.org/motifdb/motif/151029'	b'nitrogen containing substructure [C5H12N] (in beer related to Leucine)'
151	289.1871	31.419	gnps_motif_13.m2m	0.1067587893882301	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
3498	290.1424	186.149	gnps_motif_13.m2m	0.11355372077225023	0.8795464948741217	b'http://ms2lda.org/motifdb/motif/151036'	b'Amine loss - Indicative for free NH2 group in fragmented molecule'
2076	290.1966	158.797	gnps_motif_14.m2m	0.1075090667082623	0.9070567858354481	b'http://ms2lda.org/motifdb/motif/151017'	b'Aliphatic amine (NH3 loss indicates free NH2 group coupled to aliphatic chain)'
800	291.0862	118.926	gnps_motif_24.m2m	0.482416775356428	0.4907335839935478	b'http://ms2lda.org/motifdb/motif/151003'	b'Fragments indicative for tyrosine related substructure (MzCloud)'
668	291.0862	111.224	gnps_motif_24.m2m	0.6552434341542682	0.4850547617406241	b'http://ms2lda.org/motifdb/motif/151003'	b'Fragments indicative for tyrosine related substructure (MzCloud)'
380	291.0863	53.675	gnps_motif_24.m2m	0.495731709137705	0.4850547617406241	b'http://ms2lda.org/motifdb/motif/151003'	b'Fragments indicative for tyrosine related substructure (MzCloud)'
562	291.0863	87.373	gnps_motif_24.m2m	0.5311057079213382	0.4902526397772126	b'http://ms2lda.org/motifdb/motif/151003'	b'Fragments indicative for tyrosine related substructure (MzCloud)'
